AREA	BALDE	FICHEIRO	LINHA	TERMO	TRECHO
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	42	leilão	// porque cada tipo de leilão guarda seu próprio prazo no localStorage. Cálculo
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	44	leilao	// MC39.22.1 (EX-7): helpers puros extraídos para ../lib/leilaoTimer.js (sem
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/context/AppContext.jsx	71	lances	"gut_lances_r1",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/context/AppContext.jsx	72	lances	"lances",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/context/AppContext.jsx	73	LANCES	"LS_LANCES",
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	168	leilão	// Tipo de leilão (Art. 8)
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	169	Leilao	const [tipoLeilao, setTipoLeilao] = useState("flash");
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	169	Leilao	const [tipoLeilao, setTipoLeilao] = useState("flash");
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	176	lances	// lances on-chain (programado). lancesFlash off-chain (polling do blob).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	176	lances	// lances on-chain (programado). lancesFlash off-chain (polling do blob).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	177	lances	const [lances,       setLances]       = useState([]);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	177	Lances	const [lances,       setLances]       = useState([]);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	178	lances	const [lancesFlash,  setLancesFlash]  = useState([]);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	178	Lances	const [lancesFlash,  setLancesFlash]  = useState([]);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	189	Leilao	const prazoTimestamp = tipoLeilao === "flash" ? prazoFlash : prazoProgramado;
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	199	leilão	// ficou só a máquina de estado de fim de leilão (encerrado/overlay/lightning).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	211	Leilao	if (tipoLeilao === "flash") {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	218	Leilao	}, [tipoLeilao]);
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	326	lance	// PIX aprovado = +R$. /comprar-senhas = -R$ +senhas. /lance-relampago = -R$.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	519	leilão	// e o que lhe aparecia era o dashboard de leilão: KPIs de lances, saldo de
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	519	lances	// e o que lhe aparecia era o dashboard de leilão: KPIs de lances, saldo de
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	653	lance	// a única fonte para HABILITAR ações (lance, compra, assinatura).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	688	lances	const lancesExibidos = tipoLeilao === "flash" ? lancesFlash : lances;
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	688	Leilao	const lancesExibidos = tipoLeilao === "flash" ? lancesFlash : lances;
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	688	lances	const lancesExibidos = tipoLeilao === "flash" ? lancesFlash : lances;
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	688	lances	const lancesExibidos = tipoLeilao === "flash" ? lancesFlash : lances;
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	690	Lance	// Vencedor — Menor Lance Único (Art. 8)
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	691	lances	const vencedor = [...lancesExibidos]
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	711	lances	// Purga Blob server-side de lances residuais da Edição R-1 (one-shot,
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/context/AppContext.jsx	713	lances	fetch("/.netlify/functions/purge-lances", {
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/context/AppContext.jsx	718	lances	if (!resp.ok) console.warn("[GUT-DEBUG] purge-lances HTTP", resp.status);
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/context/AppContext.jsx	720	lances	console.warn("[GUT-DEBUG] purge-lances falhou", err?.message);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	736	Leilao	}, [tipoLeilao]);
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	738	lances	// Polling de lances flash do blob (cross-user em tempo real).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	751	Leilao	if (tipoLeilao !== "flash") return;
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/context/AppContext.jsx	761	lances	const { ok, data } = await apiGet(`lances-flash?edicaoId=${EDICAO_ATIVA}`);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	763	Lances	if (!cancelado) setLancesFlash(data.lances || []);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	763	lances	if (!cancelado) setLancesFlash(data.lances || []);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	769	Leilao	}, [tipoLeilao]);
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	771	Lance	// Listener on-chain do evento LanceDado — atualiza tabela em tempo real.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	773	Lance	const unsubscribe = subscribeLanceDado(EDICAO_ATIVA, (lance) => {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	773	lance	const unsubscribe = subscribeLanceDado(EDICAO_ATIVA, (lance) => {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	774	Lances	setLances((prev) => {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	775	lance	if (prev.some((l) => l.txHash === lance.txHash)) return prev; // dedup
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	776	lance	const valor = lance.valor;
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	780	lance	endereco: lance.endereco,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	782	lance	repetido: lance.repetido || prev.some((l) => l.valor === valor),
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	783	lance	txHash:   lance.txHash,
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	827	lances	// MC91.11 — saldo EFETIVO (on-chain − senhas consumidas em lances
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	1029	lances	// lances é server-side (gate 503 nas Functions — R10); aqui é só UX/congelamento.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	1120	Leilao	// A edição R-1 / tipoLeilao corrente continua a usar fimDisparadoRef acima.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	1131	leilão	// Máquina de fim de leilão. Cálculo é ABSOLUTO: `prazo - now`. O setInterval
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	1134	leilão	// re-renderiza apenas no fim do leilão, não a cada tick.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1235	LanceS	function handleLanceSucesso({ address: addr, valorCentavos, txHash, nomeExibicao }) {
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	1236	lances	// Sentry security alert: detecta burst de lances por endereço (>10/min)
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1241	Lance	const novoLance = {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1245	Leilao	const setter = tipoLeilao === "flash" ? setLancesFlash : setLances;
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1245	Lances	const setter = tipoLeilao === "flash" ? setLancesFlash : setLances;
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1245	Lances	const setter = tipoLeilao === "flash" ? setLancesFlash : setLances;
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1250	Lance	{ ...novoLance, repetido: jaRepetido },
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1259	Lances	setLances([]);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1260	Lances	setLancesFlash([]);
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1266	Leilao	const dur = DURACAO[tipoLeilao];
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1278	Leilao	tipoLeilao, setTipoLeilao,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1278	Leilao	tipoLeilao, setTipoLeilao,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1284	lances	lances: lancesExibidos,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1284	lances	lances: lancesExibidos,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1342	LanceS	handleLanceSucesso,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1360	Leilao	const { prazoTimestamp, tipoLeilao, prazoFlash, prazoProgramado } = useAppContext();
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/context/AppContext.jsx	1366	Leilao	(tipoLeilao === "flash" ? prazoFlash : prazoProgramado) - Math.floor(Date.now() / 1000)
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/AppContext.jsx	1378	Lances	// (Dashboard/Vitrine/MercadoLances). Cálculo permanece absoluto; só força o render.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/useAppContextEnvironment.jsx	11	lances	//   activeTab : 'lances' | 'carteira' | 'perfil' | 'guto'   (derivado da rota)
FRONTEND	COMENTARIO	desafio-gut/frontend/src/context/useAppContextEnvironment.jsx	16	leilão	//   celebration → disparado no fim de uma rodada de leilão com vencedor.
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/context/useAppContextEnvironment.jsx	48	lances	if (p === "/" || p.startsWith("/mercado") || p.startsWith("/corporativo/mercado")) return "lances";
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/context/useAppContextEnvironment.jsx	52	lances	return "lances";
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/context/useAppContextEnvironment.jsx	128	lances	activeTab: "lances",
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/globals.css	361	Lances	Todos os itens do dock (Início, Lances, Carteira, Mais) recebem a MESMA cápsula
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/globals.css	373	Lances	Extraído dos 4 cards KPI do Dashboard (Saldo, Senhas, Lances Únicos, Total de
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/globals.css	374	Lances	Lances). Navy-based fixo (rgba(13,18,53,0.25)), blur SEMPRE ligado (mobile +
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useEdicoes.js	52	lances	lances: 0,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useEdicoes.js	77	lances	lances: Number.isFinite(e.lances) ? e.lances : 0,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useEdicoes.js	77	lances	lances: Number.isFinite(e.lances) ? e.lances : 0,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useEdicoes.js	77	lances	lances: Number.isFinite(e.lances) ? e.lances : 0,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useLanceFeedback.js	4	Lance	export function useLanceFeedback(edicaoId, meuValor) {
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/hooks/useLanceFeedback.js	21	lances	`lances-flash?edicaoId=${encodeURIComponent(edicaoId)}&acao=verificar&valor=${encodeURIComponent(meuValor)}`
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/hooks/useLanceFeedback.js	33	Lance	console.error("[useLanceFeedback]", err);
FRONTEND	COMENTARIO	desafio-gut/frontend/src/hooks/useRealtimeConfig.js	8	lances	// NUNCA subscreve `lances` (a RLS oculta-os do anon de propósito — anti-sniping).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/hooks/useRealtimeConfig.js	75	lance	canalAberto(); // item 32 — métrica: 1 canal criado (balanceado em limparCanal)
FRONTEND	COMENTARIO	desafio-gut/frontend/src/hooks/useRecursosApp.js	6	Leilao	//   { isLeilaoAtivo, isPagamentoNativoAtivo, plataforma, isLoading }
FRONTEND	COMENTARIO	desafio-gut/frontend/src/hooks/useRecursosApp.js	12	leilão	//      logo o utilizador iOS/Android em Safari/Chrome continua a ver o leilão).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/hooks/useRecursosApp.js	15	leilão	// DEFAULT local resolvido para a plataforma detetada — pwa mantém o leilão ativo.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useRecursosApp.js	23	Leilao	isLeilaoAtivo:          { ios: false, android: false, pwa: true },
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useRecursosApp.js	40	Leilao	isLeilaoAtivo: ler("isLeilaoAtivo"),
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/hooks/useRecursosApp.js	40	Leilao	isLeilaoAtivo: ler("isLeilaoAtivo"),
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useRecursosApp.js	63	Leilao	isLeilaoAtivo: Boolean(DEFAULT_RECURSOS.isLeilaoAtivo[plat]),
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useRecursosApp.js	63	Leilao	isLeilaoAtivo: Boolean(DEFAULT_RECURSOS.isLeilaoAtivo[plat]),
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useRecursosApp.js	100	Leilao	isLeilaoAtivo: Boolean(data.isLeilaoAtivo),
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useRecursosApp.js	100	Leilao	isLeilaoAtivo: Boolean(data.isLeilaoAtivo),
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/hooks/useRecursosApp.js	111	Leilao	isLeilaoAtivo: true, // durante o load o gate é isLoading; default não penaliza PWA
FRONTEND	COMENTARIO	desafio-gut/frontend/src/hooks/useShakeOnError.js	10	lance	// NOTA: o ITEM 10 (optimistic updates no fluxo de lance on-chain) foi ADIADO por
FRONTEND	COMENTARIO	desafio-gut/frontend/src/hooks/useTrocarPorSenhas.js	6	lance	//   auth-lance (JWT lance-auth, assinatura EIP-191) -> comprar-senhas
FRONTEND	COMENTARIO	desafio-gut/frontend/src/hooks/useTrocarPorSenhas.js	6	lance	//   auth-lance (JWT lance-auth, assinatura EIP-191) -> comprar-senhas
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/hooks/useTrocarPorSenhas.js	45	lance	const { ok, data } = await apiPost("auth-lance", { endereco: address, signature, message });
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/en.js	4	lances	"nav.lances": "Bids",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/i18n/en.js	24	lance	"dash.saldo": "Balance (R$)",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/en.js	26	lances	"dash.lancesUnicos": "Unique Bids",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/en.js	27	Lances	"dash.totalLances": "Total Bids",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/en.js	31	Lance	"dash.menorLanceUnico": "🏆 Lowest Unique Bid",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/en.js	32	Lance	"dash.nenhumLanceUnico": "No unique bid yet.",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/en.js	46	Lances	"config.notifLances": "New bids in the edition",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/es.js	4	lances	"nav.lances": "Pujas",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/es.js	26	lances	"dash.lancesUnicos": "Pujas Únicas",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/es.js	27	Lances	"dash.totalLances": "Total de Pujas",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/es.js	31	Lance	"dash.menorLanceUnico": "🏆 Puja Única Más Baja",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/es.js	32	Lance	"dash.nenhumLanceUnico": "Aún no hay puja única.",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/es.js	46	Lances	"config.notifLances": "Nuevas pujas en la edición",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/pt.js	6	lances	"nav.lances": "Lances",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/pt.js	6	Lances	"nav.lances": "Lances",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/i18n/pt.js	26	lance	"dash.facaLogin": "Faça login para participar e dar seu lance agora.",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/pt.js	29	lances	"dash.lancesUnicos": "Lances Únicos",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/i18n/pt.js	29	Lances	"dash.lancesUnicos": "Lances Únicos",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/pt.js	30	Lances	"dash.totalLances": "Total de Lances",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/i18n/pt.js	30	Lances	"dash.totalLances": "Total de Lances",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/pt.js	35	Lance	"dash.menorLanceUnico": "🏆 Menor Lance Único",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/i18n/pt.js	35	Lance	"dash.menorLanceUnico": "🏆 Menor Lance Único",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/pt.js	36	Lance	"dash.nenhumLanceUnico": "Nenhum lance único ainda.",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/i18n/pt.js	36	lance	"dash.nenhumLanceUnico": "Nenhum lance único ainda.",
FRONTEND	STRING-TECNICA	desafio-gut/frontend/src/i18n/pt.js	51	Lances	"config.notifLances": "Novos lances na edição",
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/i18n/pt.js	51	lances	"config.notifLances": "Novos lances na edição",
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/adminNav.js	108	lances	// aterram a reconciliação e a exportação do P2, e os lances quando existirem.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/analytics.js	11	leilão	// gravados pelo endpoint e decide se dispara um leilão relâmpago automático.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoLock.js	6	leilão	// para reativar todos os cronômetros de uma vez quando o leilão abrir.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoLock.js	8	Lances	// Coerente com a decisão MC65 (Hero "EM BREVE" permanente na aba Lances).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoTimer.js	1	leilao	// src/lib/leilaoTimer.js — helpers puros de persistência do prazo do leilão (MC39.22.1 — EX-7).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoTimer.js	1	leilão	// src/lib/leilaoTimer.js — helpers puros de persistência do prazo do leilão (MC39.22.1 — EX-7).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoTimer.js	3	leilão	// Extraídos de AppContext.jsx SEM alteração de comportamento. O timer do leilão é
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoTimer.js	12	Leilao	// AppContext — está entrelaçada com tipoLeilao/notificações/encerrado e NÃO é
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoTimer.js	13	leilão	// duplicação. Movê-la para um hook seria reescrita do núcleo do leilão, não
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/sentry-alerts.js	15	lances	const LIMIAR_BURST_COMPR = 10;  // compras/lances do mesmo endereco em 1 min
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/sentry-alerts.js	59	lances	// ── Burst de compras / lances do mesmo endereço ─────────────────────────────
