AREA	BALDE	FICHEIRO	LINHA	COL	TERMO	TRECHO
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/adminNav.js	108	55	lances	// aterram a reconciliação e a exportação do P2, e os lances quando existirem.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/analytics.js	11	50	leilão	// gravados pelo endpoint e decide se dispara um leilão relâmpago automático.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoLock.js	6	59	leilão	// para reativar todos os cronômetros de uma vez quando o leilão abrir.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoLock.js	8	67	Lances	// Coerente com a decisão MC65 (Hero "EM BREVE" permanente na aba Lances).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoTimer.js	1	71	leilão	// src/lib/leilaoTimer.js — helpers puros de persistência do prazo do leilão (MC39.22.1 — EX-7).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoTimer.js	3	75	leilão	// Extraídos de AppContext.jsx SEM alteração de comportamento. O timer do leilão é
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/leilaoTimer.js	13	66	leilão	// duplicação. Movê-la para um hook seria reescrita do núcleo do leilão, não
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/sentry-alerts.js	15	44	lances	const LIMIAR_BURST_COMPR = 10;  // compras/lances do mesmo endereco em 1 min
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/sentry-alerts.js	59	26	lances	// ── Burst de compras / lances do mesmo endereço ─────────────────────────────
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/sentryLazy.js	28	59	lance	// profundidade contra vazar hash de prova de intenção do lance. (Movido do
FRONTEND	COMENTARIO	desafio-gut/frontend/src/lib/sentryLazy.js	88	33	lance	// saldos, valores de lance, códigos de indicação e dados de carteira.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Configuracoes.jsx	190	74	Lances	{/* MC67 (item 8) — card "Segurança e Transparência" movido da aba Lances.
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Configuracoes.jsx	197	35	lance	["Proteção",    "Cada lance é assinado e protegido no seu dispositivo."],
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Configuracoes.jsx	201	30	Lance	["Art. 27",     "Lance mínimo: R$ 0,01 · máx. 2 casas decimais."],
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/CorporativoBanners.jsx	22	53	lance	const { getAuthToken } = useTrocarPorSenhas(); // lance-auth para o POST /banners
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/CorporativoBanners.jsx	172	36	lance	botão "Novo banner"; usa lance-auth (getAuthToken) para o POST /banners. */}
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/CorporativoCarteira.jsx	35	18	Leilões	beneficios: "Leilões Programados 24h · 10 vouchers/mês · Analytics 90d" },
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/CorporativoCarteira.jsx	52	53	lance	const { getAuthToken } = useTrocarPorSenhas(); // lance-auth para converter troco
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/CorporativoCarteira.jsx	203	92	leilões	Atenção: {expiramEmBreve} senha(s) expiram nos próximos 5 dias. Use-as nos leilões.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/CorporativoCarteira.jsx	215	24	lances	Ir dar lances
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Dashboard.jsx	40	17	Lance	{ label: "Dar Lance",         icon: "🎯", to: "/mercado"       },
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Dashboard.jsx	53	5	lances	lances, vencedor,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Dashboard.jsx	99	24	lances	const totalLances  = lances.length;
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Dashboard.jsx	100	24	lances	const lancesUnicos = lances.filter((l) => !l.repetido).length;
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/Dashboard.jsx	114	28	lance	// comprar-senhas → -R$, lance-relâmpago → -R$). "Senhas" = saldoSenhas
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Dashboard.jsx	127	15	Lances	{ label: "Lances Únicos",   value: lancesUnicos,                     color: COR.success, icon: "✅", to: "/mercado"  },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Dashboard.jsx	128	24	Lances	{ label: "Total de Lances", value: totalLances,                      color: COR.amber,   icon: "📊", to: "/ativos"   },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Dashboard.jsx	213	61	lances	? "Acompanhe seus dados e acesse o mercado de lances."
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Dashboard.jsx	214	55	lance	: "Faça login para participar e dar seu lance agora."}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Dashboard.jsx	240	23	leilão	{/* Status do leilão */}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Dashboard.jsx	306	38	leilão	coisa; o tipo de leilão (Relâmpago/Programado) é factual e fica. */}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Dashboard.jsx	334	36	Lances	⚡ Ir para o Mercado de Lances
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Dashboard.jsx	340	43	Lance	<h3 style={cardTitulo}>🏆 Menor Lance Único</h3>
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/Dashboard.jsx	364	27	lance	<div>Nenhum lance único ainda.</div>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/Dashboard.jsx	429	36	leilão	{/* MC16 — overlay de fim de leilão (relâmpago e programado) */}
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/DetalheProduto.jsx	3	68	lance	// Exibe foto, descrição, preço, loja, GUTO apresentador, input de lance,
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/DetalheProduto.jsx	4	58	lances	// LanceStatusBadge, cronômetro da edição e histórico de lances.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/DetalheProduto.jsx	5	57	lance	// MC23.3 — cards migrados para GlassCard (foto + input lance).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	38	40	lances	const { prazoFlash, prazoProgramado, lances, vencedor, encerrado } = useAppContext();
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/DetalheProduto.jsx	45	6	Lance	// Lance input state
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	74	20	lances	if (!valor || !lances || lances.length === 0) {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	74	30	lances	if (!valor || !lances || lances.length === 0) {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	80	25	lances	const ocorrencias = lances.filter((l) => l.valor === v).length;
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/DetalheProduto.jsx	101	16	lances	// Ordena os lances do produto (se houver filtro por edição)
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	102	25	lances	const lancesProduto = lances || [];
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	167	20	Lance	{/* Info + Lance */}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	220	15	Lance	{/* Lance Status Badge */}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	223	24	lance	{/* Input de lance */}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	227	24	lance	🎯 Seu lance (centavos) — menor lance único vence
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	227	49	lance	🎯 Seu lance (centavos) — menor lance único vence
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	254	26	Lance	🎯 Dar Lance
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	274	24	lances	{/* Histórico de lances */}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/DetalheProduto.jsx	288	27	Lances	📊 Histórico de Lances — {produto.edicaoId || "R-1"}
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/DetalheProduto.jsx	291	71	lance	<p style={{ color: COR.muted, fontSize: "0.82rem" }}>Nenhum lance registrado ainda. Seja o primeiro!</p>
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/EdicaoDetalhe.jsx	7	64	lance	// edicoesTick), consistente com o resto do app. Sem lógica de lance/RBAC (só leitura).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/EdicaoDetalhe.jsx	67	94	lances	(pode ter encerrado). Veja as edições em andamento no início ou vá ao mercado de lances.
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/EdicaoDetalhe.jsx	77	35	Lances	>⚡ Ir para o Mercado de Lances</button>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/EdicaoDetalhe.jsx	124	23	lances	{edicao.lances ?? 0} lance(s) registrado(s)
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/EdicaoDetalhe.jsx	124	36	lance	{edicao.lances ?? 0} lance(s) registrado(s)
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/EdicaoDetalhe.jsx	149	33	Lances	>⚡ Ir para o Mercado de Lances</button>
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/ExcluirConta.jsx	66	30	lances	<li>Histórico de lances e perfil</li>
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/ExcluirConta.jsx	74	35	lances	<li>Saldo de senhas e lances já gravados na blockchain — imutáveis por natureza, identificados apenas pela carteira.</li>
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MercadoLances.jsx	16	36	leilão	// REQ-01: descobre o cliente cujo leilão está ativo no momento, conforme
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MercadoLances.jsx	126	14	LEILÃO	}}>LEILÃO ENCERRADO</h2>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MercadoLances.jsx	149	22	lance	Nenhum lance único registrado.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MercadoLances.jsx	171	5	lances	lances,
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MercadoLances.jsx	179	63	Lances	// MC66 (Direção C) — o cronômetro vivo foi removido da aba Lances ("EM BREVE"
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MercadoLances.jsx	184	46	leilão	// (isLeilaoAtivo=false) os componentes de leilão NÃO são montados; em seu
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MercadoLances.jsx	185	52	leilão	// lugar uma vista de conformidade declara que o leilão está na versão Web.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MercadoLances.jsx	188	21	lance	// ── Feedback de lance em tempo real ──
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MercadoLances.jsx	200	35	leilão	// REQ-01: banner do cliente do leilão ativo.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MercadoLances.jsx	209	37	leilão	// vista de conformidade quando o leilão não está ativo nesta plataforma.
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MercadoLances.jsx	210	24	leilão	// Os componentes de leilão (CardLance, TabelaLances, timers) ficam DESMONTADOS.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MercadoLances.jsx	247	37	leilão	{/* ── Banner do cliente do leilão ativo (REQ-01) ── */}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MercadoLances.jsx	262	17	Leilão	Leilão {tipoLeilao === "flash" ? "⚡ Relâmpago" : "🎫 Programado"} ·
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MercadoLances.jsx	299	27	lances	<TabelaLances lances={lances} idEdicao={EDICAO_ATIVA} prazoTimestamp={prazoTimestamp} encerrado={encerrado} />
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MercadoLances.jsx	299	35	lances	<TabelaLances lances={lances} idEdicao={EDICAO_ATIVA} prazoTimestamp={prazoTimestamp} encerrado={encerrado} />
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MercadoLances.jsx	339	32	leilão	// Transparente: declara que o leilão está na versão Web, sem o esconder e sem
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MercadoLances.jsx	361	12	Leilões	}}>Leilões na versão Web</h2>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MercadoLances.jsx	366	14	leilões	Os leilões do DesafioGUT acontecem na nossa versão Web. Abre{" "}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MercadoLances.jsx	368	38	lances	para participar com saldo, lances e carteira — tudo o que já usas.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MercadoLances.jsx	385	44	leilão	Esta versão da loja não inclui o leilão. Nada fica escondido — é só uma
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	21	11	lances	const { lances, address, isConnected, abrirModal, EDICAO_ATIVA } = useAppContext();
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	24	22	lances	const meusLances = lances.filter(
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	27	27	lances	const todosLances = [...lances].sort((a, b) => a.valor - b.valor);
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	45	24	Lances	{ label: "Total de Lances",  value: todosLances.length, color: COR.blue300 },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	46	15	Lances	{ label: "Lances Únicos",    value: totalUnico,         color: COR.success },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	47	15	Lances	{ label: "Lances Repetidos", value: totalRepet,         color: COR.danger  },
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	48	21	Lance	{ label: "Menor Lance",      value: menorUnico ? `R$ ${(menorUnico.valor / 100).toFixed(2)}` : "—", color: COR.gold },
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	60	24	lances	Histórico de lances e posições da edição{" "}
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	118	32	lances	}}>📍 Mostrando seus lances</span>
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	132	38	lance	{isConnected ? "Nenhum lance encontrado com este filtro." : "Nenhum lance registrado nesta edição."}
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	132	83	lance	{isConnected ? "Nenhum lance encontrado com este filtro." : "Nenhum lance registrado nesta edição."}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	136	23	lances	<MobileList lances={lancesExibidos} filtro={filtro} />
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	138	25	lances	<DesktopTable lances={lancesExibidos} filtro={filtro} />
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	154	54	lance	Art. 26: Apuração automática · Art. 8: Menor lance único ganha
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	160	23	lances	function MobileList({ lances, filtro }) {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	163	8	lances	{lances.map((lance, i) => {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	163	20	lance	{lances.map((lance, i) => {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	164	29	lance	const isVencedor = !lance.repetido && i === 0 && filtro !== "repetidos";
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	165	34	lance	const enderecoAbrev = `${lance.endereco?.slice(0, 6)}...${lance.endereco?.slice(-4)}`;
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	165	67	lance	const enderecoAbrev = `${lance.endereco?.slice(0, 6)}...${lance.endereco?.slice(-4)}`;
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	193	16	lance	{lance.txHash && (
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	197	21	lance	}}>{lance.txHash.slice(0, 14)}...</div>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	205	21	lance	}}>R$ {(lance.valor / 100).toFixed(2)}</div>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	211	29	lance	background: lance.repetido ? "rgba(239,68,68,0.15)" : "rgba(16,185,129,0.15)",
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	212	24	lance	color: lance.repetido ? COR.danger : COR.success,
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	213	38	lance	border: `1px solid ${lance.repetido ? "rgba(239,68,68,0.3)" : "rgba(16,185,129,0.3)"}`,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	214	19	lance	}}>{lance.repetido ? "❌ Repetido" : isVencedor ? "🏆 Menor e Único" : "✅ Único"}</span>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	223	25	lances	function DesktopTable({ lances, filtro }) {
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	228	65	Lance	{["#", "Participante", "Valor (R$)", "Status", "ID do Lance"].map((h) => (
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	238	10	lances	{lances.map((lance, i) => {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	238	22	lance	{lances.map((lance, i) => {
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	239	31	lance	const isVencedor = !lance.repetido && i === 0 && filtro !== "repetidos";
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	249	18	lance	{lance.endereco?.slice(0, 8)}...{lance.endereco?.slice(-4)}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	249	50	lance	{lance.endereco?.slice(0, 8)}...{lance.endereco?.slice(-4)}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	254	23	lance	}}>R$ {(lance.valor / 100).toFixed(2)}</td>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	259	31	lance	background: lance.repetido ? "rgba(239,68,68,0.15)" : "rgba(16,185,129,0.15)",
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	260	26	lance	color: lance.repetido ? COR.danger : COR.success,
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	261	40	lance	border: `1px solid ${lance.repetido ? "rgba(239,68,68,0.3)" : "rgba(16,185,129,0.3)"}`,
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	262	21	lance	}}>{lance.repetido ? "❌ Repetido" : isVencedor ? "🏆 Menor e Único" : "✅ Único"}</span>
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MeusAtivos.jsx	265	18	lance	{lance.txHash ? `${lance.txHash.slice(0, 12)}...` : "—"}
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MeusAtivos.jsx	265	36	lance	{lance.txHash ? `${lance.txHash.slice(0, 12)}...` : "—"}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MinhaCarteira.jsx	34	25	lances	address, userLabel, lances, user,
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MinhaCarteira.jsx	78	28	Lance	// saldoSenhas on-chain; Lance Relâmpago debita aqui em centavos.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MinhaCarteira.jsx	86	22	lances	const meusLances = lances.filter(
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MinhaCarteira.jsx	127	48	lances	Acompanhe seu saldo de senhas e seus lances no DesafioGUT.
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MinhaCarteira.jsx	142	16	lance	/lance-relampago → -centavos. */}
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MinhaCarteira.jsx	185	37	Lance	Saldo em reais para Lance Relâmpago. Para Lance Programado, troque por Senhas (R$ {VALOR_POR_SENHA_BRL.toFixed(2)} cada).
FRONTEND	IDENTIFICADOR	desafio-gut/frontend/src/pages/MinhaCarteira.jsx	185	59	Lance	Saldo em reais para Lance Relâmpago. Para Lance Programado, troque por Senhas (R$ {VALOR_POR_SENHA_BRL.toFixed(2)} cada).
FRONTEND	COMENTARIO	desafio-gut/frontend/src/pages/MinhaCarteira.jsx	232	56	lance	// MC48 P2 — laranja suave (CTA de lance).
FRONTEND	TEXTO-UI	desafio-gut/frontend/src/pages/MinhaCarteira.jsx	241	85	Lances	title={!saldoReais ? "Deposite PIX primeiro" : "Vai ao Mercado de Lances em modo Relâmpago"}
